job_id,job_role,industry,country,year,automation_risk_percent,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level,education_requirement_level,wage_volatility_index,ai_disruption_intensity,city,experience_level,education_level,years_experience,years_of_experience,salary_impact,salary_growth_pct,skill_pressure_index,experience_numeric,salary_per_year_exp,custom_risk_score,custom_risk_label
6836,0,2,4,2021,29.75,34.29,336142.0,343942.0,2.32,5.0,95.02,8.79,4,4.35,2.615025,43,1,2,14,14,7800.0,2.320447905944512,28.891,4,22929.466666666667,0.3706220318156156,1
6837,3,7,1,2020,56.11,74.87,48400.0,57119.0,18.01,21.43,90.66,91.24,5,3.73,51.19476399999999,11,2,1,3,3,8719.0,18.014462809917354,60.447,2,14279.75,0.842628939590183,2
6838,1,5,5,2023,55.59,48.56,258724.0,317127.0,22.57,-0.36,85.97,54.31,1,3.32,30.190929,8,1,4,13,17,58403.0,22.573475982127672,43.18,4,17618.166666666668,0.5567533459533061,1
6839,0,4,4,2025,69.51,34.86,47402.0,59030.0,24.53,6.08,85.55,76.38,4,7.0,53.09173800000001,43,0,4,4,4,11628.0,24.53061052276276,37.611,1,11806.0,0.5960280296237255,1
6840,4,7,12,2025,63.49,16.95,53693.0,51999.0,-3.15,12.49,80.34,37.32,1,17.65,23.694468,54,0,0,2,0,-1694.0,-3.1549736464716074,26.363,1,51999.0,0.3913121450632659,1
6841,1,1,6,2023,32.97,69.81,207407.0,225022.0,8.49,7.68,71.24,91.04,1,0.54,30.015888,24,1,4,12,13,17615.0,8.49296311117754,52.0515,4,16073.0,0.7426787552721595,2
6842,6,7,1,2026,20.92,70.39,79443.0,90215.0,13.56,8.6,81.91,76.06,2,8.2,15.911752000000002,51,3,3,10,7,10772.0,13.559407373840363,51.1675,3,11276.875,0.7461060741921557,2
6843,1,1,14,2024,36.29,54.77,458356.0,478557.0,4.41,11.83,37.23,19.08,3,0.48,6.924131999999999,23,1,1,9,10,20201.0,4.407272949410502,42.9305,4,43505.181818181816,0.34930756202052404,1
6844,0,0,13,2026,13.79,57.42,325324.0,384401.0,18.16,15.84,87.84,42.75,5,2.97,5.895224999999999,27,1,2,14,11,59077.0,18.159434901820955,40.5265,4,32033.416666666668,0.5760154096509581,1
6845,3,7,2,2025,51.7,98.67,279201.0,302033.0,8.18,19.92,32.39,73.48,1,16.67,37.989160000000005,60,1,4,14,16,22832.0,8.17762114032543,76.976,4,17766.647058823528,0.7307761283251968,2
6846,3,5,1,2024,78.8,63.73,108897.0,110159.0,1.16,-3.22,22.57,62.23,4,5.07,49.03723999999999,49,1,2,15,15,1262.0,1.158893266113851,57.94499999999999,4,6884.9375,0.4914549500182657,1
6847,8,4,10,2025,70.77,2.68,228837.0,243067.0,6.22,9.13,37.6,98.5,5,8.56,69.70845,58,3,1,6,7,14230.0,6.218399996504062,17.18,3,30383.375,0.3885689615090831,1
6848,7,6,2,2021,15.91,24.12,335730.0,377022.0,12.3,-14.46,66.29,2.82,4,1.29,0.448662,35,1,4,13,17,41292.0,12.299168975069252,19.0535,4,20945.666666666668,0.21713659459998008,0
6849,5,5,2,2026,38.75,2.69,46614.0,54896.0,17.77,7.88,62.7,29.81,3,1.5,11.551375,63,0,0,1,0,8282.0,17.767194405114342,9.7235,1,54896.0,0.2317491946464747,0
6850,6,1,0,2026,17.47,47.08,212515.0,240517.0,13.18,6.42,16.23,71.7,3,5.12,12.52599,1,3,4,9,9,28002.0,13.176481660118109,34.864,3,24051.7,0.44066952276576665,1
6851,4,2,13,2023,10.09,13.29,65871.0,78818.0,19.65,0.09,70.85,23.76,4,0.05,2.397384,26,0,0,1,1,12947.0,19.65508342062516,10.664,1,39409.0,0.27867556706851315,0
6852,5,3,2,2021,50.55,21.41,113871.0,130931.0,14.98,-0.48,29.52,35.59,4,10.3,17.990745,60,2,3,4,4,17060.0,14.981865444230753,25.5715,2,26186.2,0.25354853707947256,0
6853,6,5,11,2022,17.19,38.16,116075.0,143986.0,24.05,4.35,85.33,49.37,4,7.92,8.486703,6,2,0,5,3,27911.0,24.04566013353435,29.43,2,35996.5,0.5243000896682275,1
6854,6,2,13,2020,58.3,5.12,106571.0,101635.0,-4.63,-0.56,50.56,6.12,3,0.27,3.56796,26,2,2,5,3,-4936.0,-4.631654014694429,15.0285,2,25408.75,0.12450599448706452,0
6855,1,0,10,2021,43.37,29.66,83734.0,98718.0,17.89,17.73,80.94,41.79,5,10.4,18.124323,56,0,3,3,2,14984.0,17.894761984379105,29.513,1,32906.0,0.45322971671482176,1
6856,3,0,1,2023,46.57,23.29,61402.0,74831.0,21.87,1.1,24.93,75.08,5,16.74,34.964755999999994,51,2,0,4,4,13429.0,21.870623106739195,26.9635,2,14966.2,0.3897977483311746,1
6857,5,7,0,2024,48.91,55.76,149590.0,145537.0,-2.71,-4.55,85.96,87.13,3,8.37,42.61528299999999,44,2,3,5,6,-4053.0,-2.709405708937763,47.2815,2,20791.0,0.7278270399521769,2
6858,9,4,1,2022,27.06,98.95,86080.0,106093.0,23.25,3.43,20.37,46.33,4,9.01,12.536898,49,3,1,5,8,20013.0,23.24930297397769,71.081,3,11788.111111111111,0.6157417555046328,1
6859,3,2,2,2023,52.89,70.53,126942.0,121170.0,-4.55,-3.33,63.36,69.55,5,17.14,36.784995,13,2,3,6,6,-5772.0,-4.546958453466938,58.9935,2,17310.0,0.6897213642854769,2
6860,4,4,10,2025,49.78,36.97,214476.0,230848.0,7.63,5.75,25.47,55.66,1,16.57,27.707548,58,3,2,6,6,16372.0,7.6334881292079295,36.472,3,32978.28571428572,0.38613131413769053,1
6861,9,4,12,2023,89.83,34.59,82938.0,102324.0,23.37,-11.43,45.44,67.41,1,14.17,60.55440299999999,0,0,4,3,2,19386.0,23.374086667148955,42.575,1,34108.0,0.4719272026834047,1
6862,9,1,14,2020,58.92,94.86,67412.0,65360.0,-3.04,5.97,92.68,92.8,2,6.84,54.67776,10,0,3,3,3,-2052.0,-3.0439684329199546,74.469,1,16340.0,0.9502507389326159,2
6863,6,6,5,2023,35.52,77.0,374504.0,377190.0,0.72,7.48,63.12,86.12,5,5.13,30.589824000000004,8,1,3,14,12,2686.0,0.7172153034413518,57.9235,4,29014.615384615383,0.7462854106472718,2
6864,3,4,11,2024,25.73,22.66,85863.0,91145.0,6.15,15.18,81.95,80.25,2,1.47,20.648325,30,2,4,7,5,5282.0,6.151660202881335,20.0955,2,15190.833333333334,0.5332536282421706,1
6865,0,4,8,2025,55.29,69.21,137963.0,127851.0,-7.33,-6.56,91.7,77.17,5,5.52,42.667293,38,2,3,4,5,-10112.0,-7.329501388053318,56.8725,2,21308.5,0.7707415894523595,2
6866,6,5,7,2021,33.27,96.66,41813.0,41843.0,0.07,-0.35,46.03,5.23,2,5.17,1.7400210000000005,39,0,0,2,1,30.0,0.0717480209504221,70.2585,1,20921.5,0.5456212015542493,1
6867,8,0,7,2024,44.14,53.05,122845.0,137571.0,11.99,4.76,52.31,92.99,3,3.08,41.045786,34,2,4,7,6,14726.0,11.987463877243682,43.7725,2,19653.0,0.638258443758095,1
6868,7,3,11,2020,6.71,71.56,313679.0,320805.0,2.27,19.69,81.65,55.15,2,4.47,3.700565,6,1,2,11,11,7126.0,2.271749144826399,48.5265,4,26733.75,0.6684865995815483,2
6869,8,0,1,2021,15.77,33.32,26972.0,30337.0,12.48,10.79,43.49,69.17,4,12.86,10.908109,46,0,2,2,0,3365.0,12.475900934302238,26.741,1,30337.0,0.46893161967387337,1
6870,1,0,13,2026,29.57,28.75,250457.0,225848.0,-9.83,13.96,90.7,49.74,1,23.96,14.708118000000002,31,3,1,5,7,-24609.0,-9.825638732397175,28.1955,3,28231.0,0.5093819534389427,1
6871,4,1,5,2022,52.94,52.24,247297.0,240573.0,-2.72,4.12,85.1,94.44,5,4.76,49.996536,16,1,0,15,15,-6724.0,-2.718997804259656,45.258,4,15035.8125,0.7107236558068479,2
6872,7,4,14,2021,30.41,42.41,487444.0,514698.0,5.59,18.59,12.26,44.47,2,4.91,13.523327,23,1,0,15,14,27254.0,5.591206374475837,34.385,4,34313.2,0.3077347148882467,0
6873,4,1,3,2020,20.48,1.27,36855.0,33974.0,-7.82,22.44,95.88,79.81,3,3.88,16.345088,55,0,0,0,2,-2881.0,-7.817121150454484,5.5035,1,11324.666666666666,0.47852944106804823,1
6874,8,0,5,2024,58.61,16.03,45650.0,47327.0,3.67,5.42,49.54,33.87,2,0.23,19.851207,22,0,3,2,1,1677.0,3.673603504928806,22.176,1,23663.5,0.26861279930922255,0
6875,6,0,12,2022,20.33,42.36,228272.0,210089.0,-7.97,21.01,38.71,15.69,4,24.56,3.189777,0,1,2,10,10,-18183.0,-7.965497301464919,35.284,4,19099.0,0.3162698017335857,0
6876,7,3,6,2020,69.31,31.18,23275.0,22350.0,-3.98,7.18,99.35,61.92,4,19.7,42.916752,2,0,3,2,2,-925.0,-3.9742212674543502,37.084,1,7450.0,0.5884161934176879,1
6877,2,1,9,2020,20.66,15.02,366228.0,377999.0,3.21,1.78,61.02,94.4,2,9.95,19.50304,61,1,2,14,13,11771.0,3.214117981148356,15.3875,4,26999.92857142857,0.48444090199594825,1
6878,8,5,11,2026,56.59,30.93,222597.0,257030.0,15.47,13.77,31.78,48.1,3,2.84,27.219790000000003,30,3,0,9,9,34433.0,15.468761932999994,31.8485,3,25703.0,0.3254890239447378,0
6879,5,5,11,2026,36.33,9.57,129069.0,126457.0,-2.02,16.81,97.11,70.88,4,3.61,25.750703999999995,6,2,1,2,4,-2612.0,-2.023723744663707,14.028,2,25291.4,0.48638703463850413,1
6880,2,3,14,2024,25.62,68.54,100932.0,107110.0,6.12,8.6,25.31,58.47,5,11.31,14.980014,15,0,2,1,2,6178.0,6.120952720643602,51.371500000000005,1,35703.333333333336,0.5428049549998338,1
6881,1,2,10,2023,35.09,1.82,263158.0,266409.0,1.24,5.28,72.05,57.23,1,5.94,20.082007,25,3,0,9,9,3251.0,1.2353795058481978,9.092,3,26640.9,0.3315731792368237,0
6882,8,0,2,2023,53.62,72.2,236558.0,248078.0,4.87,7.4,93.08,26.2,4,4.36,14.048439999999998,42,3,0,8,7,11520.0,4.869841645600656,58.308,3,31009.75,0.6135100129520773,1
6883,2,3,3,2026,69.58,1.85,36706.0,38772.0,5.63,-9.17,97.36,4.95,2,4.32,3.44421,53,0,4,4,3,2066.0,5.628507600937176,15.7665,1,9693.0,0.2351366610208894,0
6884,3,4,6,2022,28.85,76.26,192342.0,228480.0,18.79,-3.62,74.38,30.81,4,14.21,8.888685,2,1,1,14,9,36138.0,18.7884081479864,57.4705,4,22848.0,0.6071136793862707,1
6885,4,5,3,2024,31.3,89.21,79029.0,73115.0,-7.48,4.53,94.98,62.83,3,2.09,19.66579,7,2,0,4,5,-5914.0,-7.483328904579331,64.56,2,12185.833333333334,0.8202650194281159,2
6886,1,6,10,2022,28.21,43.42,63053.0,66280.0,5.12,4.33,27.21,50.79,3,0.48,14.327859,25,0,3,1,2,3227.0,5.117916673274864,33.937,1,22093.33333333333,0.391166019062801,1
6887,6,0,4,2020,63.69,77.57,60255.0,69737.0,15.74,-9.15,83.42,3.86,2,9.91,2.458434,32,0,4,4,4,9482.0,15.736453406356318,64.645,1,13947.4,0.5519710404835442,1
6888,8,4,9,2023,46.01,88.5,223927.0,251203.0,12.18,11.47,36.9,48.99,1,2.57,22.540299,48,1,3,14,15,27276.0,12.18075533544414,67.1125,4,15700.1875,0.597402942446282,1
6889,9,1,8,2026,78.38,34.33,124070.0,127430.0,2.71,16.19,56.19,42.03,5,8.83,32.943114,59,2,4,5,5,3360.0,2.708148625775772,39.315,2,21238.33333333333,0.4019195642788349,1
6890,5,5,5,2021,56.0,7.57,85807.0,93817.0,9.33,-1.88,79.51,71.0,2,6.53,39.76,37,0,1,1,1,8010.0,9.334902746862143,17.1,1,46908.5,0.44058317558367377,1
6891,9,7,4,2024,88.25,25.92,82453.0,79046.0,-4.13,20.04,32.74,13.64,5,1.14,12.0373,43,2,0,4,4,-3407.0,-4.132050986622682,34.669000000000004,2,15809.2,0.19800737272093255,0
6892,7,5,12,2020,62.51,52.85,184535.0,198090.0,7.35,8.32,55.73,48.61,1,3.06,30.386111,54,3,3,10,10,13555.0,7.345490015444224,47.313500000000005,3,18008.18181818182,0.4910298561987313,1
6893,3,3,0,2023,69.1,45.18,243842.0,283565.0,16.29,12.4,86.72,74.44,5,23.32,51.43804,44,3,1,6,7,39723.0,16.290466777667508,46.685,3,35445.625,0.6563780678157485,1
6894,8,3,0,2024,71.55,83.26,43382.0,45711.0,5.37,-11.49,71.01,30.69,1,8.41,21.958695,44,0,0,2,0,2329.0,5.368586049513623,69.6905,1,45711.0,0.6405366809471622,1
6895,0,3,5,2020,32.65,95.53,397429.0,418236.0,5.24,11.06,68.17,79.59,5,0.39,25.986135,20,1,4,14,15,20807.0,5.235400536951254,68.68299999999999,4,26139.75,0.8118959848560326,2
6896,9,0,0,2025,28.91,64.22,335071.0,326285.0,-2.62,18.02,91.9,66.46,1,8.61,19.213586,33,1,1,9,11,-8786.0,-2.622130831972925,48.8165,4,27190.416666666668,0.7046527846966224,2
6897,8,2,2,2026,68.12,0.22,150761.0,170709.0,13.23,21.75,48.66,40.08,5,15.85,27.302496,42,2,0,5,3,19948.0,13.231538660528916,16.1445,2,42677.25,0.23015509282322077,0
6898,7,7,3,2020,5.0,6.29,139586.0,127421.0,-8.72,-0.31,20.28,26.15,1,2.52,1.3075,53,3,1,8,5,-12165.0,-8.715057383978337,5.4665,3,21236.83333333333,0.11502108863870343,0
6899,6,2,6,2020,55.99,91.03,119710.0,126779.0,5.91,0.83,39.59,57.24,1,0.8,32.048676,2,1,2,10,14,7069.0,5.905104001336563,70.4875,4,8451.933333333332,0.6433529275015774,1
6900,1,4,11,2022,58.16,85.12,211566.0,209333.0,-1.06,4.88,70.64,5.01,5,26.71,2.913816,6,3,2,9,9,-2233.0,-1.0554625979599748,70.9665,3,20933.3,0.5692936136295705,1
6901,7,1,6,2024,37.06,97.36,189591.0,204756.0,8.0,-7.17,80.54,52.46,4,0.33,19.441676,17,1,3,12,13,15165.0,7.998797411269522,70.74549999999999,4,14625.42857142857,0.7670751552588755,2
6902,0,2,3,2021,34.97,36.7,62888.0,75738.0,20.43,19.75,34.18,63.0,1,7.09,22.0311,53,2,3,5,4,12850.0,20.433150998600688,31.9125,2,15147.6,0.4237853276211351,1
6903,3,4,3,2026,31.61,74.12,29974.0,35664.0,18.98,10.58,42.91,7.18,2,12.62,2.269598,53,0,0,0,1,5690.0,18.983118702875824,56.393,1,17832.0,0.4489057155192455,1
6904,5,2,13,2024,52.34,77.75,86602.0,79287.0,-8.45,24.38,83.57,83.23,4,6.0,43.562582,26,0,1,0,0,-7315.0,-8.446687143483985,61.9055,1,79287.0,0.8195742419713724,2
6905,5,3,7,2020,14.78,87.09,114521.0,123759.0,8.07,5.63,59.74,26.46,3,13.49,3.910788,34,2,1,2,3,9238.0,8.066642799137275,61.588,2,30939.75,0.6151240410481219,1
6906,1,6,11,2020,83.05,35.99,52104.0,51705.0,-0.77,6.26,25.58,1.97,2,6.32,1.636085,6,0,0,1,2,-399.0,-0.765776140027637,40.9515,1,17235.0,0.19791438344790938,0
6907,0,7,0,2026,39.57,97.51,339321.0,399144.0,17.63,17.37,23.84,19.23,1,5.68,7.609311,44,1,2,15,11,59823.0,17.63020856357255,72.14750000000001,4,33262.0,0.5178639035568396,1
6908,3,3,9,2024,74.67,31.17,112186.0,112740.0,0.49,-1.93,68.76,99.94,2,3.12,74.625198,3,2,2,5,4,554.0,0.4938227586329844,35.6625,2,22548.0,0.6073527946597589,1
6909,9,1,12,2021,57.59,91.59,161928.0,193868.0,19.72,2.03,79.85,56.71,4,5.62,32.659289,0,3,0,9,9,31940.0,19.724815967590533,71.89450000000001,3,19386.8,0.7675268174421307,2
6910,7,0,7,2024,6.69,51.4,81909.0,100914.0,23.2,5.72,53.89,16.11,5,1.06,1.077759,34,2,2,4,5,19005.0,23.202578471230268,34.907,2,16819.0,0.3787718773870014,1
6911,6,1,2,2024,62.73,72.3,245538.0,256214.0,4.35,5.38,74.2,86.17,4,12.38,54.054441,42,3,4,11,8,10676.0,4.348003160406943,61.398,3,28468.222222222223,0.7716382717279399,2
6912,0,3,2,2023,24.43,44.13,188326.0,219836.0,16.73,-8.95,71.83,64.54,2,6.69,15.767122000000002,35,3,3,10,8,31510.0,16.73162494822807,34.574000000000005,3,24426.222222222223,0.5549732655840057,1
6913,0,3,13,2026,17.73,56.27,277005.0,254493.0,-8.13,6.97,45.9,73.63,1,13.77,13.054599,19,1,4,14,15,-22512.0,-8.126929116802946,42.187,4,15905.8125,0.5681711002623626,1
6914,2,3,10,2024,62.94,24.15,241844.0,280634.0,16.04,3.03,30.82,87.32,5,9.38,54.95920799999999,56,3,1,6,5,38790.0,16.039264980731378,29.6925,3,46772.333333333336,0.4383248646673973,1
6915,7,5,13,2023,39.66,94.36,128205.0,131666.0,2.7,-1.6,63.64,68.38,4,12.73,27.119508,19,2,2,3,4,3461.0,2.6995826995827,71.1755,2,26333.2,0.7955033044402378,2
6916,6,0,9,2025,32.5,25.36,219182.0,253873.0,15.83,-2.53,10.23,85.64,3,24.38,27.833,61,3,4,11,8,34691.0,15.82748583369072,26.641,3,28208.11111111111,0.3976154893560493,1
6917,9,7,4,2026,72.73,96.7,146752.0,133195.0,-9.24,-2.98,83.53,17.3,5,2.27,12.58229,32,3,3,8,7,-13557.0,-9.238034234627127,77.7415,3,16649.375,0.6697153864036399,2
6918,8,6,12,2026,18.96,27.97,221143.0,199491.0,-9.79,9.8,42.15,31.85,3,5.53,6.038760000000001,18,1,1,11,11,-21652.0,-9.790949747448485,22.802,4,16624.25,0.2848992062701338,0
6919,9,3,14,2026,44.07,75.42,221196.0,202473.0,-8.46,7.72,17.14,63.49,3,10.36,27.980043,52,3,1,5,7,-18723.0,-8.464438778278089,59.391000000000005,3,25309.125,0.5585334263226064,1
6920,0,0,10,2021,45.81,10.07,78004.0,79416.0,1.81,-7.73,74.58,94.54,4,10.76,43.308774,58,0,3,3,3,1412.0,1.8101635813548025,17.3215,1,19854.0,0.5189199960147455,1
6921,3,1,7,2023,33.35,95.66,67842.0,65642.0,-3.24,5.17,84.27,28.69,4,2.88,9.568115,47,0,3,2,2,-2200.0,-3.24282892603402,69.281,1,21880.666666666668,0.7154461824582378,2
6922,3,5,0,2023,33.29,78.92,104511.0,101817.0,-2.58,6.17,89.82,70.13,1,3.23,23.346277,12,2,4,6,7,-2694.0,-2.5777190917702444,58.4405,2,12727.125,0.7804855368469994,2
6923,5,5,13,2022,76.01,72.9,70690.0,67600.0,-4.37,18.48,55.21,0.88,4,0.1,0.668888,26,0,0,0,0,-3090.0,-4.371198189277125,62.602,1,67600.0,0.44035070240111585,1
6924,9,1,1,2023,27.12,55.48,122169.0,141044.0,15.45,11.31,17.96,62.66,1,0.67,16.993392,46,1,3,11,14,18875.0,15.449909551522891,41.5865,4,9402.933333333332,0.4384244960313506,1
6925,0,1,2,2024,16.98,52.77,143819.0,138723.0,-3.54,1.07,31.26,68.36,3,9.38,11.607528,13,2,3,4,5,-5096.0,-3.543342673777456,39.1035,2,23120.5,0.5095945003487098,1
6926,0,7,3,2020,43.47,32.3,213348.0,253549.0,18.84,10.38,76.82,43.09,5,8.09,18.731223,7,1,4,12,12,40201.0,18.84292329902319,30.9025,4,19503.76923076923,0.4358805752050745,1
6927,0,3,9,2025,52.37,85.17,237538.0,241134.0,1.51,-12.32,87.26,57.7,1,5.14,30.21749,61,3,0,7,6,3596.0,1.5138630450706836,66.6055,3,34447.71428571428,0.7659924944372488,2
6928,8,5,6,2023,25.13,59.62,113984.0,141811.0,24.41,11.62,71.25,72.4,1,18.76,18.19412,2,3,4,8,11,27827.0,24.413075519371137,46.593,3,11817.583333333334,0.6616120354687655,1
6929,7,0,13,2026,62.7,60.77,239594.0,250376.0,4.5,-10.8,79.18,63.91,4,8.69,40.07157,26,3,0,8,6,10782.0,4.500112690634991,53.34400000000001,3,35768.0,0.6564179203613297,1
6930,2,7,14,2022,64.58,53.18,275322.0,278798.0,1.26,9.6,98.06,20.21,4,2.73,13.051618,40,3,2,6,9,3476.0,1.26252170186182,47.8925,3,27879.8,0.5122646209026602,1
6931,8,6,1,2020,27.74,66.05,71619.0,87577.0,22.28,-15.98,96.25,96.2,4,5.68,26.68588,51,3,2,9,9,15958.0,22.28179672991804,49.3325,3,8757.7,0.823579422802298,2
6932,8,5,9,2026,32.96,72.19,153029.0,155612.0,1.69,-4.97,78.69,20.08,5,1.02,6.618367999999999,48,3,1,6,6,2583.0,1.6879153624476406,53.6685,3,22230.28571428572,0.5524625552123807,1
6933,6,2,6,2023,34.37,88.69,50681.0,57997.0,14.43,-1.51,42.76,68.62,5,5.13,23.584694,5,2,4,7,6,7316.0,14.435389988358557,65.292,2,8285.285714285714,0.7003819202284879,2
6934,3,4,2,2021,44.54,88.13,132690.0,165563.0,24.77,2.23,94.01,15.34,3,4.08,6.832436,35,2,4,5,5,32873.0,24.77428592961037,66.80449999999999,2,27593.83333333333,0.6575935704559795,1
6935,0,0,3,2022,61.39,14.01,35914.0,39639.0,10.37,5.11,49.73,41.24,3,20.52,25.317236,7,0,3,2,2,3725.0,10.371999777245644,24.4625,1,13213.0,0.30916276443824514,0
6936,2,7,13,2020,20.98,15.98,49313.0,56575.0,14.73,6.68,92.89,90.06,5,11.78,18.894588,27,0,2,2,2,7262.0,14.726339910368464,16.35,1,18858.33333333333,0.5835143303111819,1
6937,5,2,3,2025,52.09,35.72,41334.0,47931.0,15.96,10.02,99.82,10.75,3,8.03,5.599675000000001,7,0,1,1,1,6597.0,15.960226447960515,34.8405,1,23965.5,0.42732556208694483,1
6938,3,6,2,2023,52.5,59.1,375018.0,461543.0,23.07,8.84,28.75,18.29,1,0.19,9.60225,60,1,3,16,14,86525.0,23.072225866491745,48.9435,4,30769.533333333333,0.3359303908870512,1
6939,2,1,8,2025,5.0,47.82,146558.0,181438.0,23.8,5.73,16.36,54.41,5,10.77,2.7204999999999995,41,3,0,6,7,34880.0,23.79945141172778,33.6985,3,22679.75,0.3985254558134901,1
6940,8,1,6,2022,59.07,73.97,75061.0,84537.0,12.62,8.66,70.47,41.7,2,14.01,24.63219,24,3,4,11,8,9476.0,12.624398822291202,61.996,3,9393.0,0.6239713061671813,1
6941,7,1,13,2025,22.57,41.24,254211.0,279323.0,9.88,14.02,68.04,87.34,1,4.94,19.712638,21,3,4,8,10,25112.0,9.878408094063593,32.061,3,25393.0,0.6008767560027897,1
6942,7,1,1,2020,43.52,3.53,101232.0,115840.0,14.43,27.12,30.19,69.21,3,5.08,30.120192,49,1,0,15,14,14608.0,14.430219693377587,11.760500000000002,4,7722.666666666667,0.256989140181329,0
6943,1,4,1,2024,37.41,35.4,33798.0,34202.0,1.19,-9.98,71.24,30.28,5,0.97,11.327748,46,0,2,2,1,404.0,1.1953370021894787,30.6375,1,17101.0,0.4053867357444123,1
6944,6,1,14,2023,59.13,37.24,246915.0,243458.0,-1.4,21.4,74.59,50.75,2,6.29,30.008475000000004,50,3,1,6,6,-3457.0,-1.40007694955754,36.9755,3,34779.71428571428,0.4879279997343163,1
6945,4,7,11,2025,15.87,8.6,54146.0,63799.0,17.83,3.88,36.38,56.87,1,6.27,9.025269,30,0,2,0,2,9653.0,17.827725039707456,9.7045,1,21266.33333333333,0.28151838198664936,0
6946,6,2,1,2020,46.5,69.63,75350.0,71746.0,-4.78,8.72,93.39,11.06,5,13.79,5.142900000000001,46,3,3,9,8,-3604.0,-4.783012607830126,56.628,3,7971.777777777777,0.5626382385174852,1
6947,7,6,6,2020,48.32,8.4,124278.0,118834.0,-4.38,-1.32,74.56,82.22,1,10.99,39.728704,14,1,3,15,12,-5444.0,-4.380501778271295,16.7725,4,9141.076923076924,0.45255886553086916,1
6948,9,0,7,2025,52.82,36.61,211206.0,211174.0,-0.02,-1.29,40.3,19.27,2,11.86,10.178414,39,1,0,11,13,-32.0,-0.0151510847229718,36.1395,4,15083.857142857143,0.2828003055361828,0
6949,7,0,0,2021,9.04,14.68,143270.0,137598.0,-3.96,0.05,96.22,35.88,3,0.73,3.243552,44,2,3,6,5,-5672.0,-3.958958609618203,11.459499999999998,2,22933.0,0.38572614659094684,1
6950,4,1,0,2025,19.63,79.13,129895.0,125796.0,-3.16,-0.15,33.45,47.83,2,12.76,9.389029,44,2,1,4,2,-4099.0,-3.155625697678895,57.2745,2,41932.0,0.5802597057553717,1
6951,5,3,6,2020,14.42,20.94,122328.0,118948.0,-2.76,15.77,44.24,30.1,1,4.88,4.34042,36,3,1,7,8,-3380.0,-2.7630632398142696,17.227,3,13216.444444444443,0.25706884527249174,0
6952,0,1,3,2024,32.43,89.94,37803.0,41831.0,10.66,7.77,47.53,65.09,5,8.63,21.108687,7,0,1,0,0,4028.0,10.655239002195591,66.2415,1,41831.0,0.7237487961210187,2
6953,9,5,12,2025,66.0,13.74,360328.0,325022.0,-9.8,6.7,36.12,80.47,3,14.78,53.11019999999999,54,1,3,14,11,-35306.0,-9.79829488688084,24.348000000000003,4,27085.166666666668,0.37647371392514367,1
6954,1,7,10,2024,46.64,53.38,273532.0,293904.0,7.45,-21.03,50.62,45.74,4,4.68,21.333136,58,1,3,13,12,20372.0,7.447757483585102,44.727,4,22608.0,0.4685530204908506,1
6955,4,5,1,2022,25.0,49.69,76638.0,92417.0,20.59,-5.9,69.6,38.28,2,2.17,9.57,49,3,2,9,8,15779.0,20.58900284454188,37.624,3,10268.555555555557,0.48168443425990487,1
6956,8,5,8,2020,48.44,46.51,47324.0,56397.0,19.17,2.72,59.09,44.79,3,3.13,21.696276,64,0,2,0,1,9073.0,19.172090271321103,40.389,1,28198.5,0.4758194679685165,1
6957,2,7,12,2020,62.52,27.27,252197.0,299838.0,18.89,16.84,35.92,96.22,3,0.31,60.156744,54,1,1,9,9,47641.0,18.89039124176735,30.276000000000003,4,29983.8,0.47591909933246984,1
6958,1,1,3,2020,40.19,42.79,300836.0,300731.0,-0.04,0.27,25.03,74.96,3,2.92,30.126424,55,1,1,13,14,-105.0,-0.0349027377042641,36.2895,4,20048.733333333334,0.4420444355883231,1
6959,2,4,12,2023,48.84,69.93,99808.0,105241.0,5.44,-4.61,22.64,17.05,5,13.29,8.32722,0,2,2,4,3,5433.0,5.44345142673934,57.21600000000001,2,26310.25,0.40525389392580774,1
6960,1,1,1,2026,86.36,66.56,45628.0,43547.0,-4.56,-0.62,26.94,58.02,4,3.59,50.106072000000005,51,2,0,4,3,-2081.0,-4.560796002454634,61.0745,2,10886.75,0.5241871741224137,1
6961,5,1,8,2024,47.29,64.98,121708.0,144655.0,18.85,-11.9,40.3,31.87,1,4.09,15.071323,41,2,3,6,6,22947.0,18.85414270220528,52.3085,2,20665.0,0.460177343827837,1
6962,8,6,12,2022,11.43,97.25,352872.0,439866.0,24.65,-4.66,36.76,75.36,3,8.11,8.613648,18,1,4,13,14,86994.0,24.65313201387472,66.715,4,29324.4,0.7346418252465876,2
6963,9,2,13,2022,84.85,0.22,124361.0,113900.0,-8.41,-7.51,36.11,3.6,5,5.05,3.0546,19,2,0,3,4,-10461.0,-8.41180112736308,17.8705,2,22780.0,0.059320514097838006,0
6964,7,0,10,2022,37.19,45.13,472367.0,449740.0,-4.79,-6.69,39.78,99.49,5,4.1,37.000331,56,1,3,16,16,-22627.0,-4.7901314020666135,37.3875,4,26455.29411764706,0.5711600411809638,1
6965,8,2,10,2022,12.13,6.86,178109.0,163809.0,-8.03,1.25,72.29,92.8,5,13.43,11.25664,25,3,0,9,8,-14300.0,-8.028791358100937,8.8995,3,18201.0,0.4857161834545514,1
